S [00:02:24.309] submitItem(Seller0, Seller0#60, 48, 129)
S [00:02:24.740] itemPrice(80)
S [00:02:24.740] itemPrice(72)
E [00:02:24.740] itemPrice(80) -> -1
E [00:02:24.740] itemPrice(72) -> -1
S [00:02:24.740] submitBid(Buyer170, 80, 0)
S [00:02:24.740] submitBid(Buyer75, 72, 0)
E [00:02:24.740] submitBid(Buyer170, 80, 0) -> false
E [00:02:24.740] submitBid(Buyer75, 72, 0) -> false
S [00:02:24.740] getItems()
E [00:02:24.740] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.740] getItems()
S [00:02:24.740] itemPrice(5)
E [00:02:24.740] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.740] itemPrice(5) -> -1
S [00:02:24.740] itemPrice(77)
S [00:02:24.740] submitBid(Buyer170, 5, 0)
E [00:02:24.740] itemPrice(77) -> -1
S [00:02:24.740] submitBid(Buyer88, 77, 0)
E [00:02:24.740] submitBid(Buyer170, 5, 0) -> false
E [00:02:24.740] submitBid(Buyer88, 77, 0) -> false
S [00:02:24.740] submitItem(Seller74, Seller74#3, 85, 134)
E [00:02:24.740] submitItem(Seller74, Seller74#3, 85, 134) -> -1
S [00:02:24.740] getItems()
S [00:02:24.740] submitItem(Seller74, Seller74#13, 41, 111)
E [00:02:24.740] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.740] submitItem(Seller74, Seller74#13, 41, 111) -> -1
S [00:02:24.740] itemPrice(29)
E [00:02:24.740] itemPrice(29) -> -1
S [00:02:24.740] submitItem(Seller27, Seller27#75, 46, 112)
S [00:02:24.740] submitBid(Buyer102, 29, 0)
E [00:02:24.740] submitItem(Seller27, Seller27#75, 46, 112) -> -1
E [00:02:24.740] submitBid(Buyer102, 29, 0) -> false
S [00:02:24.740] submitItem(Seller27, Seller27#77, 35, 145)
E [00:02:24.740] submitItem(Seller27, Seller27#77, 35, 145) -> -1
S [00:02:24.740] getItems()
E [00:02:24.740] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.740] submitItem(Seller52, Seller52#14, 14, 186)
S [00:02:24.740] itemPrice(18)
E [00:02:24.740] submitItem(Seller52, Seller52#14, 14, 186) -> -1
E [00:02:24.740] itemPrice(18) -> -1
S [00:02:24.740] submitBid(Buyer102, 18, 0)
S [00:02:24.740] submitItem(Seller4, Seller4#77, 88, 126)
E [00:02:24.740] submitBid(Buyer102, 18, 0) -> false
E [00:02:24.740] submitItem(Seller4, Seller4#77, 88, 126) -> -1
S [00:02:24.740] getItems()
E [00:02:24.740] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.740] submitItem(Seller75, Seller75#78, 42, 156)
S [00:02:24.740] itemPrice(34)
E [00:02:24.740] submitItem(Seller75, Seller75#78, 42, 156) -> -1
E [00:02:24.740] itemPrice(34) -> -1
S [00:02:24.740] submitItem(Seller75, Seller75#75, 78, 127)
E [00:02:24.740] submitItem(Seller75, Seller75#75, 78, 127) -> -1
S [00:02:24.740] submitBid(Buyer102, 34, 0)
E [00:02:24.740] submitBid(Buyer102, 34, 0) -> false
S [00:02:24.741] getItems()
S [00:02:24.741] submitItem(Seller0, Seller0#37, 17, 151)
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] submitItem(Seller32, Seller32#47, 23, 188)
S [00:02:24.741] submitItem(Seller21, Seller21#48, 17, 122)
E [00:02:24.741] submitItem(Seller32, Seller32#47, 23, 188) -> -1
E [00:02:24.741] submitItem(Seller21, Seller21#48, 17, 122) -> -1
S [00:02:24.741] submitItem(Seller32, Seller32#23, 22, 172)
E [00:02:24.741] submitItem(Seller32, Seller32#23, 22, 172) -> -1
S [00:02:24.741] submitItem(Seller62, Seller62#42, 73, 179)
E [00:02:24.741] submitItem(Seller62, Seller62#42, 73, 179) -> -1
S [00:02:24.741] getItems()
S [00:02:24.741] submitItem(Seller62, Seller62#27, 92, 148)
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.741] submitItem(Seller62, Seller62#27, 92, 148) -> -1
S [00:02:24.741] itemPrice(10)
S [00:02:24.741] submitItem(Seller62, Seller62#85, 70, 111)
E [00:02:24.741] itemPrice(10) -> -1
E [00:02:24.741] submitItem(Seller62, Seller62#85, 70, 111) -> -1
S [00:02:24.741] submitBid(Buyer104, 10, 0)
S [00:02:24.741] submitItem(Seller62, Seller62#0, 81, 122)
E [00:02:24.741] submitBid(Buyer104, 10, 0) -> false
E [00:02:24.741] submitItem(Seller62, Seller62#0, 81, 122) -> -1
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] itemPrice(48)
E [00:02:24.741] submitBid(Buyer171, 38, 0) -> false
E [00:02:24.741] itemPrice(48) -> -1
S [00:02:24.741] getItems()
S [00:02:24.741] submitBid(Buyer52, 48, 0)
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.741] submitBid(Buyer52, 48, 0) -> false
S [00:02:24.741] itemPrice(10)
S [00:02:24.741] getItems()
E [00:02:24.741] itemPrice(10) -> -1
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] submitBid(Buyer171, 10, 0)
S [00:02:24.741] itemPrice(20)
S [00:02:24.741] getItems()
S [00:02:24.741] getItems()
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] submitItem(Seller27, Seller27#76, 62, 108)
S [00:02:24.741] itemPrice(17)
S [00:02:24.741] submitItem(Seller75, Seller75#61, 19, 162)
S [00:02:24.741] submitItem(Seller4, Seller4#95, 35, 177)
E [00:02:24.741] itemPrice(17) -> -1
E [00:02:24.741] submitItem(Seller75, Seller75#61, 19, 162) -> -1
E [00:02:24.741] submitItem(Seller4, Seller4#95, 35, 177) -> -1
S [00:02:24.741] submitBid(Buyer170, 17, 0)
E [00:02:24.741] submitBid(Buyer170, 17, 0) -> false
S [00:02:24.741] getItems()
S [00:02:24.741] getItems()
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] itemPrice(38)
S [00:02:24.741] itemPrice(58)
E [00:02:24.741] itemPrice(38) -> -1
E [00:02:24.741] itemPrice(58) -> -1
S [00:02:24.741] submitBid(Buyer170, 58, 0)
S [00:02:24.741] submitBid(Buyer112, 38, 0)
E [00:02:24.741] submitBid(Buyer170, 58, 0) -> false
E [00:02:24.741] submitBid(Buyer112, 38, 0) -> false
S [00:02:24.741] getItems()
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.741] getItems()
S [00:02:24.741] itemPrice(2)
E [00:02:24.741] itemPrice(2) -> -1
S [00:02:24.741] submitBid(Buyer170, 2, 0)
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.741] submitBid(Buyer170, 2, 0) -> false
S [00:02:24.741] itemPrice(20)
S [00:02:24.741] getItems()
E [00:02:24.741] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.742] itemPrice(20) -> -1
S [00:02:24.742] submitItem(Seller32, Seller32#78, 84, 121)
S [00:02:24.742] getItems()
E [00:02:24.742] submitItem(Seller32, Seller32#78, 84, 121) -> -1
S [00:02:24.742] submitItem(Seller62, Seller62#1, 7, 111)
S [00:02:24.742] submitItem(Seller21, Seller21#25, 25, 151)
S [00:02:24.742] submitItem(Seller32, Seller32#10, 20, 140)
E [00:02:24.742] submitItem(Seller62, Seller62#1, 7, 111) -> -1
E [00:02:24.742] submitItem(Seller21, Seller21#25, 25, 151) -> -1
E [00:02:24.742] submitItem(Seller32, Seller32#10, 20, 140) -> -1
S [00:02:24.742] submitItem(Seller21, Seller21#33, 80, 102)
S [00:02:24.742] submitItem(Seller32, Seller32#53, 17, 157)
E [00:02:24.742] submitItem(Seller21, Seller21#33, 80, 102) -> -1
E [00:02:24.742] submitItem(Seller32, Seller32#53, 17, 157) -> -1
S [00:02:24.742] submitItem(Seller32, Seller32#57, 73, 145)
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.742] submitItem(Seller32, Seller32#57, 73, 145) -> -1
S [00:02:24.742] itemPrice(3)
S [00:02:24.742] submitItem(Seller32, Seller32#86, 92, 156)
E [00:02:24.742] itemPrice(3) -> -1
E [00:02:24.742] submitItem(Seller32, Seller32#86, 92, 156) -> -1
S [00:02:24.742] submitBid(Buyer119, 3, 0)
E [00:02:24.742] submitBid(Buyer119, 3, 0) -> false
E [00:02:24.742] submitItem(Seller51, Seller51#51, 67, 192) -> -1
S [00:02:24.742] submitItem(Seller51, Seller51#60, 27, 107)
S [00:02:24.742] submitItem(Seller66, Seller66#23, 75, 129)
E [00:02:24.742] submitItem(Seller51, Seller51#60, 27, 107) -> -1
E [00:02:24.742] submitItem(Seller66, Seller66#23, 75, 129) -> -1
S [00:02:24.742] getItems()
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.742] getItems()
S [00:02:24.742] itemPrice(60)
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.742] itemPrice(72)
E [00:02:24.742] itemPrice(60) -> -1
S [00:02:24.742] submitItem(Seller4, Seller4#76, 9, 127)
S [00:02:24.742] submitBid(Buyer153, 60, 0)
E [00:02:24.742] submitItem(Seller4, Seller4#76, 9, 127) -> -1
E [00:02:24.742] submitBid(Buyer153, 60, 0) -> false
S [00:02:24.742] submitItem(Seller9, Seller9#26, 83, 159)
E [00:02:24.742] submitItem(Seller9, Seller9#26, 83, 159) -> -1
S [00:02:24.742] getItems()
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.742] submitItem(Seller45, Seller45#40, 61, 182)
S [00:02:24.742] itemPrice(40)
E [00:02:24.742] submitItem(Seller45, Seller45#40, 61, 182) -> -1
E [00:02:24.742] itemPrice(40) -> -1
S [00:02:24.742] submitItem(Seller45, Seller45#41, 91, 177)
E [00:02:24.742] submitItem(Seller45, Seller45#41, 91, 177) -> -1
S [00:02:24.742] submitBid(Buyer150, 40, 0)
E [00:02:24.742] submitBid(Buyer150, 40, 0) -> false
S [00:02:24.742] submitBid(Buyer134, 5, 0)
E [00:02:24.742] submitBid(Buyer134, 5, 0) -> false
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.742] itemPrice(21)
E [00:02:24.742] submitItem(Seller8, Seller8#88, 94, 153) -> -1
E [00:02:24.742] itemPrice(21) -> -1
S [00:02:24.742] submitItem(Seller8, Seller8#81, 96, 159)
S [00:02:24.742] submitBid(Buyer162, 21, 0)
E [00:02:24.742] submitBid(Buyer162, 21, 0) -> false
E [00:02:24.742] submitItem(Seller8, Seller8#81, 96, 159) -> -1
E [00:02:24.742] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.742] itemPrice(57)
S [00:02:24.742] submitItem(Seller39, Seller39#79, 83, 160)
E [00:02:24.742] itemPrice(57) -> -1
E [00:02:24.742] submitItem(Seller39, Seller39#79, 83, 160) -> -1
S [00:02:24.742] submitBid(Buyer141, 57, 0)
S [00:02:24.742] submitItem(Seller39, Seller39#92, 55, 128)
E [00:02:24.743] submitBid(Buyer141, 57, 0) -> false
E [00:02:24.743] submitItem(Seller39, Seller39#92, 55, 128) -> -1
S [00:02:24.743] submitItem(Seller66, Seller66#0, 28, 131)
S [00:02:24.743] submitItem(Seller21, Seller21#81, 10, 175)
S [00:02:24.743] submitItem(Seller32, Seller32#56, 23, 152)
S [00:02:24.743] getItems()
E [00:02:24.743] submitItem(Seller32, Seller32#56, 23, 152) -> -1
E [00:02:24.743] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.743] submitItem(Seller32, Seller32#19, 71, 146)
S [00:02:24.743] itemPrice(22)
E [00:02:24.743] submitItem(Seller32, Seller32#19, 71, 146) -> -1
E [00:02:24.743] itemPrice(22) -> -1
S [00:02:24.743] submitItem(Seller32, Seller32#9, 22, 126)
S [00:02:24.743] submitBid(Buyer141, 22, 0)
E [00:02:24.743] submitItem(Seller32, Seller32#9, 22, 126) -> -1
E [00:02:24.743] submitBid(Buyer141, 22, 0) -> false
S [00:02:24.743] submitItem(Seller53, Seller53#4, 15, 185)
E [00:02:24.743] submitItem(Seller53, Seller53#4, 15, 185) -> -1
S [00:02:24.743] submitBid(Buyer168, 23, 0)
E [00:02:24.743] submitBid(Buyer168, 23, 0) -> false
S [00:02:24.743] getItems()
E [00:02:24.743] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.743] submitItem(Seller43, Seller43#2, 83, 153) -> -1
S [00:02:24.743] itemPrice(37)
E [00:02:24.743] itemPrice(37) -> -1
S [00:02:24.743] submitItem(Seller43, Seller43#94, 90, 174)
S [00:02:24.743] submitBid(Buyer139, 37, 0)
E [00:02:24.743] submitItem(Seller43, Seller43#94, 90, 174) -> -1
E [00:02:24.743] submitBid(Buyer139, 37, 0) -> false
S [00:02:24.743] submitItem(Seller43, Seller43#17, 13, 190)
S [00:02:24.743] getItems()
E [00:02:24.743] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.743] submitItem(Seller43, Seller43#17, 13, 190) -> -1
S [00:02:24.743] itemPrice(29)
E [00:02:24.743] itemPrice(29) -> -1
S [00:02:24.743] submitItem(Seller43, Seller43#14, 50, 121)
S [00:02:24.743] submitBid(Buyer139, 29, 0)
E [00:02:24.743] submitItem(Seller43, Seller43#14, 50, 121) -> -1
E [00:02:24.743] submitBid(Buyer139, 29, 0) -> false
S [00:02:24.743] submitItem(Seller4, Seller4#85, 75, 159)
S [00:02:24.743] submitItem(Seller45, Seller45#41, 71, 159)
S [00:02:24.743] submitItem(Seller9, Seller9#45, 9, 138)
S [00:02:24.743] getItems()
E [00:02:24.743] submitItem(Seller9, Seller9#45, 9, 138) -> -1
E [00:02:24.743] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.743] submitItem(Seller8, Seller8#76, 46, 126)
S [00:02:24.743] getItems()
S [00:02:24.743] itemPrice(3)
E [00:02:24.743] submitItem(Seller8, Seller8#76, 46, 126) -> -1
E [00:02:24.743] itemPrice(3) -> -1
S [00:02:24.743] submitItem(Seller8, Seller8#68, 24, 110)
S [00:02:24.743] submitBid(Buyer150, 3, 0)
E [00:02:24.743] submitItem(Seller8, Seller8#68, 24, 110) -> -1
E [00:02:24.743] submitBid(Buyer150, 3, 0) -> false
S [00:02:24.743] getItems()
E [00:02:24.743] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.743] submitBid(Buyer60, 24, 0) -> false
S [00:02:24.743] itemPrice(2)
E [00:02:24.743] itemPrice(2) -> -1
S [00:02:24.743] getItems()
S [00:02:24.743] submitBid(Buyer147, 2, 0)
